id_codedep_codecommune,Code_postal,Id_bien,Surface_carrez,Type_local,Total_piece
34172,34090,32008,167.94,Maison,5
34301,34200,32009,117.35,Appartement,3
35238,35000,32010,67.77,Appartement,4
35326,35490,32011,87.84,Maison,5
38111,38640,32012,136.31,Maison,8
38126,38700,32013,39.83,Appartement,2
38129,38250,32014,28.52,Appartement,1
38185,38000,32015,62.12,Appartement,2
38185,38000,32016,33.05,Appartement,1
38253,38860,32017,22.48,Appartement,2
38421,38400,32018,18.12,Appartement,1
38474,38360,32019,56.68,Appartement,3
38516,38700,32020,42.43,Appartement,2
38548,38250,32021,76.42,Appartement,3
40192,40000,32022,24.21,Appartement,1
40296,40510,32023,29.32,Appartement,2
40313,40400,32024,50.7,Maison,2
44020,44340,32025,41.9,Maison,3
44055,44500,32026,89.4,Appartement,4
44109,44300,32027,67.78,Appartement,4
44109,44200,32028,66.18,Appartement,3
44109,44000,32029,35.39,Appartement,2
44131,44210,32030,21.15,Appartement,1
44154,44250,32031,45.87,Appartement,2
44190,44230,32032,82.05,Appartement,4
44211,44420,32033,50.4,Appartement,3
45147,45400,32034,93.7,Appartement,5
45234,45000,32035,42.05,Appartement,2
47323,47300,32036,82.57,Appartement,2
49015,49240,32037,50.9,Appartement,2
49099,49300,32038,49.78,Appartement,2
49099,49300,32039,60.71,Appartement,3
49328,49400,32040,97.96,Appartement,5
50147,50200,32041,46.35,Appartement,2
50502,50000,32042,95.65,Appartement,3
51454,51100,32043,16.06,Appartement,1
51454,51100,32044,77.4,Appartement,4
51454,51100,32045,54.5,Appartement,2
51506,51470,32046,86.61,Appartement,5
54076,54360,32047,56.9,Appartement,3
54323,54400,32048,78.56,Appartement,3
54323,54400,32049,80.34,Appartement,3
54533,54750,32050,44.38,Appartement,2
54542,54910,32051,70.35,Appartement,2
59328,59130,32052,51.42,Appartement,3
59350,59800,32053,67.54,Appartement,3
59350,59000,32054,79.5,Appartement,4
59350,59800,32055,135.13,Appartement,4
59457,59840,32056,69.3,Appartement,2
59569,59450,32057,51.5,Appartement,2
59646,59290,32058,77.33,Appartement,4
60159,60200,32059,102.09,Appartement,5
60463,60180,32060,52.01,Appartement,3
69034,69300,32061,97.02,Appartement,4
69264,69400,32062,34.06,Appartement,2
69382,69002,32063,71.53,Appartement,2
69383,69003,32064,37.54,Appartement,2
69383,69003,32065,50.09,Appartement,2
69383,69003,32066,49.72,Appartement,2
69384,69004,32067,26,Appartement,2
69389,69009,32068,104.01,Appartement,5
71073,71150,32069,40.27,Appartement,3
72181,72000,32070,35.1,Appartement,2
74010,74000,32071,61.97,Appartement,3
75101,75001,32072,14.70,Appartement,1
75103,75003,32073,47.71,Appartement,3
75103,75003,32074,76.77,Appartement,3
75109,75009,32075,11.48,Appartement,1
75110,75010,32076,32.75,Appartement,2
75110,75010,32077,73.06,Appartement,2
75110,75010,32078,28.44,Appartement,2
75110,75010,32079,25.47,Appartement,1
75110,75010,32080,50.5,Appartement,2
75111,75011,32081,59.86,Appartement,3
75112,75012,32082,56.08,Appartement,3
75112,75012,32083,81.66,Appartement,4
75116,75016,32084,53.74,Appartement,2
75116,75016,32085,22.18,Appartement,1
75116,75016,32086,31.08,Appartement,1
75117,75017,32087,43.55,Appartement,3
75117,75017,32088,32.1,Appartement,2
75118,75018,32089,79.09,Appartement,4
75118,75018,32090,17.91,Appartement,1
75118,75018,32091,28.24,Appartement,2
75118,75018,32092,12.25,Appartement,1
75119,75019,32093,45.35,Appartement,2
75119,75019,32094,105.5,Appartement,6
75119,75019,32095,27.10,Appartement,2
75120,75020,32096,45.12,Appartement,2
75120,75020,32097,20.85,Appartement,1
75120,75020,32098,65.9,Appartement,4
76216,76250,32099,49,Maison,3
76259,76400,32100,54,Appartement,3
76322,76120,32101,75.43,Appartement,3
76322,76120,32102,65.76,Appartement,4
76351,76600,32103,26.06,Appartement,1
76451,76130,32104,64.62,Appartement,3
76540,76000,32105,40.06,Appartement,1
76540,76000,32106,37.37,Appartement,2
77014,77210,32107,65.1,Appartement,4
77079,77430,32108,40.94,Appartement,2
77108,77500,32109,17.52,Appartement,1
77169,77184,32110,93.32,Appartement,5
77186,77300,32111,64.5,Appartement,3
77222,77390,32112,47.62,Maison,1
77243,77400,32113,89.77,Appartement,4
77284,77100,32114,52,Appartement,3
77307,77144,32115,49.25,Appartement,2
77307,77144,32116,69.95,Appartement,4
77449,77700,32117,47.1,Appartement,2
77464,77400,32118,44.44,Appartement,2
78224,78620,32119,50.9,Appartement,2
78397,78320,32120,31.19,Appartement,2
78423,78180,32121,142.14,Maison,5
78498,78300,32122,30.73,Appartement,1
78551,78100,32123,116.46,Appartement,6
78624,78510,32124,35.22,Appartement,2
78646,78000,32125,94.34,Appartement,5
78650,78110,32126,101.19,Appartement,4
80001,80100,32127,92.07,Appartement,5
83049,83390,32128,40.47,Appartement,2
83069,83400,32129,43.65,Appartement,2
83069,83400,32130,73.39,Appartement,4
83069,83400,32131,71.27,Appartement,3
83069,83400,32132,88.69,Maison,3
83123,83110,32133,139.62,Maison,5
83126,83500,32134,37.7,Appartement,3
83137,83200,32135,95.1,Maison,4
83148,83550,32136,58.39,Appartement,3
84007,84000,32137,38.38,Maison,4
84007,84000,32138,109.01,Maison,5
85226,85270,32139,36.66,Appartement,2
85294,85360,32140,25.80,Appartement,1
88160,88000,32141,47.18,Appartement,2
91021,91290,32142,26.11,Appartement,2
91103,91220,32143,72.14,Appartement,4
91174,91100,32144,19.38,Appartement,2
91228,91000,32145,46.77,Appartement,2
91228,91000,32146,70,Appartement,3
91312,91430,32147,44.03,Appartement,2
91312,91430,32148,32.55,Appartement,1
91326,91260,32149,70.87,Appartement,3
91421,91230,32150,88.74,Appartement,5
91552,91180,32151,34.9,Appartement,2
91570,91240,32152,16.80,Appartement,1
92019,92290,32153,24.40,Appartement,1
92019,92290,32154,60.97,Appartement,3
92024,92110,32155,17,Appartement,1
92024,92110,32156,22.04,Appartement,1
92024,92110,32157,50.51,Appartement,2
92026,92400,32158,44.01,Appartement,2
92026,92400,32159,36.36,Appartement,1
92032,92260,32160,66.58,Appartement,3
92040,92130,32161,46.03,Appartement,2
92049,92120,32162,38.74,Appartement,2
92049,92120,32163,47.83,Appartement,2
92051,92200,32164,50,Appartement,3
92073,92150,32165,41.16,Appartement,2
93001,93300,32166,33.82,Appartement,1
93027,93120,32167,47.07,Appartement,2
93031,93800,32168,101.56,Appartement,5
93048,93100,32169,29.62,Appartement,2
93049,93360,32170,16.63,Appartement,1
93050,93330,32171,57.29,Appartement,2
93051,93160,32172,55.85,Appartement,3
93051,93160,32173,63.58,Appartement,3
93062,93340,32174,21.50,Appartement,1
93066,93200,32175,17.66,Appartement,1
93066,93200,32176,14.70,Appartement,1
93070,93400,32177,63,Appartement,3
94011,94380,32178,72.83,Appartement,4
94016,94230,32179,60.13,Appartement,3
94017,94500,32180,60.05,Appartement,4
94018,94220,32181,72.02,Appartement,3
94019,94430,32182,84.05,Appartement,4
94019,94430,32183,16.70,Appartement,1
94021,94550,32184,97.09,Maison,4
94028,94000,32185,89.02,Appartement,4
94033,94120,32186,48.83,Appartement,2
94033,94120,32187,76.06,Appartement,3
94037,94250,32188,34.87,Appartement,1
94041,94200,32189,38.12,Appartement,2
94042,94340,32190,67.91,Maison,4
94046,94700,32191,14.82,Appartement,1
94052,94130,32192,99.68,Appartement,3
94052,94130,32193,126.82,Appartement,4
94052,94130,32194,82.67,Maison,4
94052,94130,32195,29.23,Appartement,1
94058,94170,32196,22.60,Appartement,1
94058,94170,32197,35.88,Appartement,3
94059,94420,32198,43.6,Appartement,2
94059,94420,32199,57.8,Appartement,3
94068,94100,32200,84.77,Appartement,4
94080,94300,32201,55.95,Appartement,3
94081,94400,32202,70.16,Appartement,4
95051,95250,32203,81.21,Appartement,4
95127,95800,32204,49.04,Appartement,2
95127,95800,32205,39.5,Appartement,2
95127,95800,32206,56.75,Appartement,3
95127,95800,32207,17.11,Appartement,1
95252,95130,32208,62.58,Appartement,3
95288,95410,32209,21.33,Appartement,3
95428,95160,32210,63.54,Appartement,3
95428,95160,32211,78.81,Appartement,4
95476,95520,32212,122.36,Maison,5
95488,95480,32213,99.57,Maison,5
95488,95480,32214,40.08,Appartement,2
95491,95130,32215,64.53,Appartement,3
95500,95300,32216,30.19,Appartement,2
95555,95210,32217,32.15,Appartement,1
95572,95310,32218,69.33,Appartement,3
95582,95110,32219,80.46,Appartement,4
95585,95200,32220,67.93,Appartement,3
95585,95200,32221,69.51,Appartement,3
972213,97232,32222,44.56,Appartement,2
973309,97354,32223,99.71,Appartement,4
974411,97400,32224,34.25,Appartement,1
02408,2000,32225,77.91,Appartement,3
02408,2000,32226,88.14,Maison,4
05061,5000,32227,52.24,Appartement,2
06088,6200,32228,38.69,Appartement,2
10033,10200,32229,25.76,Appartement,1
11170,11430,32230,24.12,Appartement,2
11202,11370,32231,47.93,Appartement,3
11262,11100,32232,85.58,Maison,4
19031,19100,32233,67.54,Appartement,3
26058,26500,32234,97.77,Maison,4
26058,26500,32235,34.27,Appartement,1
26252,26800,32236,75.36,Appartement,4
26362,26000,32237,49.56,Appartement,2
26362,26000,32238,62.62,Appartement,2
26362,26000,32239,95.05,Maison,5
28085,28000,32240,11.10,Appartement,1
28134,28100,32241,67.79,Appartement,4
29039,29900,32242,67.27,Appartement,4
2A004,20090,32243,74.1,Appartement,3
2A276,20140,32244,70.31,Appartement,4
30189,30000,32245,38.72,Appartement,2
30189,30000,32246,80.88,Appartement,3
31446,31520,32247,77.3,Appartement,4
31555,31000,32248,56.24,Appartement,3
31555,31000,32249,123.99,Appartement,3
31555,31000,32250,62.39,Appartement,3
31555,31100,32251,52.31,Appartement,3
33011,33740,32252,46.63,Appartement,2
33063,33800,32253,40.27,Appartement,2
33063,33000,32254,54.23,Appartement,2
33063,33000,32255,75.32,Appartement,2
33063,33000,32256,20.55,Appartement,1
33063,33200,32257,88.48,Appartement,3
33063,33000,32258,90.4,Appartement,2
33075,33520,32259,33.8,Appartement,2
33104,33480,32260,38.38,Appartement,2
33167,33270,32261,70.29,Appartement,3
33192,33170,32262,92.78,Maison,4
33214,33680,32263,22.08,Appartement,1
33243,33500,32264,62.47,Appartement,2
33550,33140,32265,29.88,Appartement,1
34003,34300,32266,37.53,Maison,3
34150,34340,32267,59,Appartement,3
34173,34150,32268,94.9,Maison,4
34217,34730,32269,84.45,Appartement,4
34301,34200,32270,80.57,Appartement,3
34327,34740,32271,47.05,Appartement,2
35049,35260,32272,33,Appartement,2
35095,35120,32273,90,Appartement,3
35247,35610,32274,15.40,Appartement,1
37214,37540,32275,125.71,Appartement,4
38253,38860,32276,29.90,Appartement,1
38253,38860,32277,34.62,Appartement,1
38563,38500,32278,42.46,Appartement,2
38567,38410,32279,24.05,Appartement,1
39411,39570,32280,83.1,Appartement,4
40279,40990,32281,78.02,Maison,4
41194,41200,32282,68,Appartement,3
41269,41100,32283,30.2,Appartement,1
42071,42120,32284,58.12,Appartement,3
42218,42000,32285,52.32,Appartement,3
42218,42100,32286,68.19,Appartement,4
44049,44490,32287,56.04,Appartement,4
44109,44000,32288,86,Appartement,3
44109,44000,32289,22.60,Appartement,1
44109,44100,32290,64.37,Maison,3
44132,44380,32291,64.45,Appartement,3
44151,44117,32292,60.4,Maison,3
44184,44600,32293,42.54,Appartement,2
45155,45500,32294,54.53,Appartement,2
45234,45000,32295,27.19,Appartement,2
45234,45000,32296,90.24,Appartement,4
47323,47300,32297,29.99,Appartement,1
48095,48000,32298,47.83,Appartement,2
49331,49500,32299,66.5,Appartement,3
50129,50120,32300,107.74,Appartement,4
50410,50170,32301,64,Maison,3
51108,51000,32302,63.16,Appartement,2
51108,51000,32303,21.38,Appartement,1
51454,51100,32304,58.7,Appartement,3
54518,54470,32305,93.56,Appartement,2
56118,56570,32306,41.75,Appartement,2
56121,56100,32307,79.51,Appartement,3
59350,59800,32308,27.02,Appartement,1
59350,59000,32309,88.6,Appartement,4
59350,59000,32310,65.8,Appartement,2
59421,59420,32311,65.7,Appartement,3
59512,59100,32312,53.91,Appartement,1
59512,59100,32313,75,Appartement,4
60360,60140,32314,130,Maison,5
62119,62400,32315,43.74,Appartement,2
64445,64000,32316,52.53,Appartement,3
69044,69260,32317,55.07,Appartement,3
69064,69420,32318,34.66,Appartement,2
69204,69230,32319,145.35,Appartement,5
69264,69400,32320,73.06,Appartement,4
69268,69390,32321,48.19,Appartement,2
69286,69140,32322,61,Appartement,3
69286,69140,32323,61.67,Appartement,3
69290,69800,32324,68,Appartement,3
69293,69580,32325,42.89,Appartement,2
69381,69001,32326,41.78,Appartement,1
69382,69002,32327,33.54,Appartement,1
69383,69003,32328,133.65,Maison,4
69388,69008,32329,19.31,Appartement,1
69389,69009,32330,107.14,Appartement,4
71479,71200,32331,91.16,Appartement,4
71479,71200,32332,66.12,Appartement,4
71479,71200,32333,66.24,Appartement,4
72181,72000,32334,72.98,Appartement,3
72181,72000,32335,78.94,Appartement,4
74298,74100,32336,26.79,Appartement,1
75103,75003,32337,20.20,Appartement,1
75108,75008,32338,16.66,Appartement,1
75109,75009,32339,11.67,Appartement,3
75109,75009,32340,22.83,Appartement,1
75109,75009,32341,37.66,Appartement,3
75109,75009,32342,63.02,Appartement,3
75111,75011,32343,35.21,Appartement,2
75111,75011,32344,21.52,Appartement,1
75111,75011,32345,93.47,Appartement,3
75111,75011,32346,78.4,Appartement,2
75112,75012,32347,26.05,Appartement,1
75112,75012,32348,31.51,Appartement,1
75112,75012,32349,11.64,Appartement,1
75116,75016,32350,42.13,Appartement,2
75116,75016,32351,87.3,Appartement,4
75116,75016,32352,26.28,Appartement,1
75116,75016,32353,56.75,Appartement,2
75116,75016,32354,25.70,Appartement,0
75116,75016,32355,79.4,Appartement,4
75116,75016,32356,49.43,Appartement,1
75116,75016,32357,64.56,Appartement,2
75116,75016,32358,202.12,Appartement,4
75117,75017,32359,81.23,Appartement,4
75117,75017,32360,126.71,Appartement,4
75117,75017,32361,55.02,Appartement,3
75117,75017,32362,38.91,Appartement,2
75118,75018,32363,31.9,Appartement,1
75118,75018,32364,9.91,Appartement,1
75118,75018,32365,40.13,Appartement,1
75118,75018,32366,25.42,Appartement,2
75118,75018,32367,83.59,Appartement,3
75119,75019,32368,42.84,Appartement,2
75120,75020,32369,44.51,Appartement,2
75120,75020,32370,67.15,Appartement,2
75120,75020,32371,78.15,Appartement,3
75120,75020,32372,26.17,Appartement,1
75120,75020,32373,28.27,Appartement,2
75120,75020,32374,23.10,Appartement,1
76329,76210,32375,5,Appartement,2
76540,76000,32376,35.64,Appartement,2
76540,76000,32377,66.98,Appartement,3
76540,76000,32378,26.24,Appartement,1
76540,76000,32379,28.87,Appartement,1
77058,77600,32380,37.65,Appartement,2
77083,77420,32381,30.54,Appartement,2
77111,77700,32382,68.81,Appartement,3
77143,77124,32383,35.34,Appartement,1
77153,77230,32384,112.63,Maison,4
77284,77100,32385,29.75,Appartement,1
77288,77000,32386,57.16,Appartement,3
78126,78170,32387,175.75,Maison,7
78158,78150,32388,53.29,Appartement,3
78160,78460,32389,40,Appartement,2
78172,78700,32390,47.95,Appartement,3
78361,78200,32391,67.16,Appartement,3
78490,78370,32392,73.36,Appartement,4
80001,80100,32393,65.9,Maison,3
80533,80350,32394,42.56,Appartement,2
82121,82000,32395,52.54,Appartement,3
83009,83150,32396,36.07,Appartement,2
83019,83230,32397,30.01,Appartement,2
83019,83230,32398,25.69,Appartement,2
83069,83400,32399,63.19,Appartement,3
83071,83250,32400,29.63,Appartement,2
83112,83270,32401,65.03,Appartement,3
83123,83110,32402,67.79,Appartement,3
83126,83500,32403,95.87,Maison,5
83129,83140,32404,21.70,Appartement,1
83137,83000,32405,68.69,Appartement,3
84004,84810,32406,85.5,Maison,4
84007,84000,32407,34.25,Appartement,2
84007,84000,32408,21.23,Appartement,1
84007,84000,32409,51.79,Appartement,2
84007,84000,32410,50.44,Appartement,3
84031,84200,32411,32.3,Appartement,2
84035,84300,32412,48.27,Appartement,2
85035,85470,32413,45.84,Maison,2
85194,85100,32414,32.88,Appartement,2
85234,85160,32415,16.68,Appartement,1
91161,91380,32416,54.8,Appartement,3
91174,91100,32417,9.91,Appartement,0
91174,91100,32418,62.2,Appartement,3
91191,91560,32419,109.23,Appartement,4
91223,91150,32420,59.57,Appartement,3
91228,91080,32421,30.35,Appartement,1
91471,91400,32422,36.12,Appartement,1
91573,91280,32423,92.24,Maison,5
91589,91600,32424,23,Appartement,1
92024,92110,32425,34.68,Appartement,1
92026,92400,32426,65.5,Appartement,3
92044,92300,32427,68.1,Appartement,3
92050,92000,32428,79.41,Appartement,3
92050,92000,32429,62.69,Appartement,3
92062,92800,32430,47.9,Appartement,3
92073,92150,32431,59.66,Appartement,3
93001,93300,32432,53.96,Appartement,3
93032,93220,32433,63.78,Appartement,3
93048,93100,32434,23.40,Appartement,1
93048,93100,32435,106.25,Maison,5
93048,93100,32436,25.73,Appartement,1
93064,93110,32437,19.50,Appartement,1
93066,93200,32438,20.16,Appartement,1
93066,93210,32439,22.78,Appartement,2
93070,93400,32440,49.81,Appartement,2
93070,93400,32441,88.34,Maison,4
93077,93250,32442,55.08,Appartement,3
94001,94480,32443,68.67,Appartement,4
94002,94140,32444,62.85,Appartement,3
94002,94140,32445,21.76,Appartement,1
94017,94500,32446,66.77,Appartement,4
94017,94500,32447,53.16,Appartement,3
94017,94500,32448,15.38,Appartement,1
94019,94430,32449,46,Appartement,2
94021,94550,32450,45.57,Maison,2
94022,94600,32451,39.07,Appartement,2
94028,94000,32452,37.25,Appartement,1
94028,94000,32453,65.97,Appartement,3
94028,94000,32454,34.81,Appartement,1
94034,94260,32455,67.42,Appartement,4
94034,94260,32456,63.85,Appartement,3
94034,94260,32457,67.35,Appartement,4
94043,94270,32458,66.08,Appartement,4
94044,94450,32459,42.9,Appartement,2
94046,94700,32460,53.6,Appartement,3
94046,94700,32461,39.52,Appartement,2
94058,94170,32462,66.72,Appartement,4
94067,94160,32463,50.23,Appartement,3
94067,94160,32464,19.17,Appartement,1
94068,94100,32465,65.93,Appartement,3
94068,94100,32466,31.28,Appartement,2
94071,94370,32467,26.65,Appartement,1
94076,94800,32468,60.32,Appartement,3
94080,94300,32469,53.22,Appartement,2
94081,94400,32470,66.26,Appartement,3
95018,95100,32471,16.84,Appartement,1
95018,95100,32472,37.54,Appartement,2
95042,95560,32473,86.05,Maison,5
95091,95570,32474,83.63,Maison,4
95127,95000,32475,117.75,Maison,5
95252,95130,32476,60.87,Appartement,3
95252,95130,32477,48.49,Appartement,2
95476,95520,32478,47.2,Appartement,3
95488,95480,32479,75.9,Appartement,3
95585,95200,32480,78.84,Appartement,4
95637,95490,32481,91.2,Maison,4
972209,97200,32482,81.63,Appartement,3
972231,97229,32483,33.3,Appartement,1
02318,2670,32484,66.36,Appartement,3
02722,2200,32485,31.62,Appartement,1
06030,6110,32486,80.43,Appartement,3
06030,6110,32487,56.05,Appartement,3
06073,6420,32488,49.11,Appartement,2
06088,6100,32489,49.41,Appartement,2
06088,6100,32490,38.03,Appartement,1
06088,6000,32491,68.02,Appartement,3
06088,6000,32492,9.81,Appartement,2
06088,6100,32493,16.13,Appartement,1
06088,6000,32494,62.93,Appartement,3
06088,6000,32495,76.92,Appartement,3
06088,6200,32496,51.39,Appartement,2
10081,10600,32497,70.54,Appartement,3
11076,11400,32498,62.37,Appartement,3
11262,11100,32499,37.8,Appartement,2
14220,14800,32500,33.32,Appartement,2
14338,14510,32501,38.74,Appartement,2
14715,14360,32502,74.21,Appartement,3
18033,18000,32503,38.13,Appartement,2
19031,19100,32504,40.62,Appartement,2
19031,19100,32505,31.89,Appartement,1
22050,22100,32506,73.31,Appartement,2
22187,22190,32507,205.2,Appartement,5
22278,22000,32508,47.28,Appartement,2
22278,22000,32509,36.87,Appartement,1
24037,24100,32510,42.06,Appartement,2
25056,25000,32511,95.18,Appartement,5
26058,26500,32512,90,Maison,4
26114,26220,32513,73.23,Appartement,3
26198,26200,32514,118.89,Appartement,4
26347,26600,32515,91.84,Maison,5
28085,28000,32516,80.51,Appartement,3
28391,28310,32517,29.54,Appartement,1
29151,29600,32518,31.08,Appartement,1
30007,30100,32519,70.9,Appartement,4
30133,30240,32520,52.96,Appartement,3
30156,30320,32521,81.24,Maison,4
30169,30540,32522,58.22,Appartement,3
30189,30000,32523,47.12,Appartement,2
30189,30000,32524,23.65,Appartement,1
30189,30000,32525,109.33,Appartement,3
30189,30000,32526,96.11,Appartement,4
30189,30000,32527,44.11,Appartement,1
31555,31200,32528,46.69,Appartement,2
31555,31200,32529,57.61,Appartement,3
31555,31400,32530,92.24,Maison,4
31555,31400,32531,18.79,Appartement,1
33063,33100,32532,39.42,Appartement,2
33063,33000,32533,58.63,Appartement,3
33063,33000,32534,37.95,Appartement,1
33063,33300,32535,58.62,Appartement,3
33281,33700,32536,44.2,Appartement,2
33311,33550,32537,43.49,Appartement,2
33529,33260,32538,21.22,Appartement,2
33550,33140,32539,71.83,Appartement,3
34003,34300,32540,29.90,Appartement,1
34057,34170,32541,67.92,Appartement,4
34163,34570,32542,42.38,Appartement,1
35136,35150,32543,67.24,Appartement,3
35238,35000,32544,29.14,Appartement,1
35238,35000,32545,86.96,Appartement,3
35288,35400,32546,59.51,Appartement,3
35288,35400,32547,37.27,Appartement,2
35288,35400,32548,25.77,Appartement,3
37261,37100,32549,18.51,Maison,1
38151,38130,32550,83.12,Maison,4
38169,38600,32551,69.81,Appartement,4
38185,38000,32552,20.87,Appartement,1
38191,38750,32553,182.54,Appartement,4
38316,38230,32554,76.22,Appartement,4
40088,40100,32555,33.87,Appartement,2
41018,41000,32556,66.11,Appartement,4
41018,41000,32557,20.68,Appartement,1
41047,41260,32558,81.73,Appartement,4
42187,42300,32559,53.14,Appartement,3
42218,42000,32560,60.38,Appartement,3
42332,42300,32561,69.5,Appartement,4
44109,44000,32562,37.76,Appartement,2
44109,44200,32563,68.91,Appartement,3
44109,44200,32564,74.5,Appartement,3
44109,44100,32565,18.90,Appartement,1
44109,44000,32566,65.25,Appartement,3
44109,44000,32567,64.6,Appartement,3
44114,44700,32568,61.57,Appartement,3
44132,44380,32569,14.99,Appartement,1
44184,44600,32570,46.47,Appartement,2
44184,44600,32571,16.16,Appartement,1
44184,44600,32572,65,Appartement,4
44209,44119,32573,85.19,Maison,2
45006,45160,32574,37.31,Appartement,2
45089,45430,32575,46.3,Appartement,2
45208,45200,32576,17.48,Appartement,1
45234,45000,32577,42.1,Appartement,1
45234,45100,32578,30.05,Appartement,1
47157,47200,32579,40.69,Appartement,2
47323,47300,32580,59.25,Appartement,2
47323,47300,32581,24.58,Appartement,2
48080,48300,32582,90.17,Appartement,3
49007,49100,32583,49.12,Appartement,2
51108,51000,32584,54.43,Appartement,3
51262,51300,32585,62.14,Appartement,3
51454,51100,32586,34.6,Appartement,2
51454,51100,32587,43.2,Appartement,2
54395,54000,32588,23.21,Appartement,1
54395,54000,32589,76.85,Appartement,3
54395,54000,32590,16.55,Appartement,1
56007,56400,32591,90.13,Appartement,4
56083,56700,32592,42.85,Appartement,2
56083,56700,32593,45.8,Appartement,2
56121,56100,32594,84.13,Appartement,3
56121,56100,32595,43.8,Appartement,2
56121,56100,32596,53.24,Appartement,3
56176,56400,32597,39,Appartement,2
59014,59410,32598,64.64,Appartement,3
59163,59170,32599,98,Appartement,4
59350,59800,32600,52.65,Appartement,2
59350,59800,32601,72.13,Appartement,3
59350,59000,32602,50.4,Appartement,2
59350,59000,32603,24.40,Appartement,1
59512,59100,32604,54,Appartement,2
59512,59100,32605,48.67,Appartement,2
59599,59200,32606,61,Appartement,3
60088,60540,32607,40.15,Appartement,2
60141,60500,32608,22.83,Appartement,1
60342,60290,32609,74.91,Appartement,4
60494,60128,32610,121.98,Appartement,3
62108,62600,32611,43.37,Appartement,2
63300,63200,32612,89.82,Appartement,4
64445,64000,32613,20.25,Appartement,1
66049,66400,32614,58.3,Appartement,2
66082,66210,32615,21.20,Appartement,1
69013,69400,32616,57.05,Appartement,1
69034,69300,32617,34.59,Appartement,1
69068,69270,32618,62.75,Appartement,2
69068,69270,32619,77.43,Appartement,4
69149,69600,32620,56.02,Appartement,2
69266,69100,32621,47.82,Appartement,2
69266,69100,32622,33.99,Appartement,2
69271,69680,32623,62.68,Appartement,3
69275,69150,32624,66.65,Appartement,3
69384,69004,32625,54.21,Appartement,2
69384,69004,32626,40.65,Appartement,2
69387,69007,32627,29.72,Appartement,1
69388,69008,32628,71,Appartement,3
69389,69009,32629,41.2,Appartement,2
71076,71100,32630,53.95,Appartement,2
72181,72000,32631,54.49,Appartement,3
72181,72000,32632,33.38,Appartement,1
72181,72000,32633,50.93,Appartement,2
74012,74100,32634,49.38,Appartement,2
74012,74100,32635,63.56,Appartement,2
74016,74160,32636,3.45,Appartement,3
74081,74300,32637,90.25,Appartement,5
74081,74300,32638,63.29,Appartement,3
74278,74300,32639,97.61,Appartement,4
75101,75001,32640,57.89,Appartement,2
75102,75002,32641,40.12,Appartement,2
75102,75002,32642,39.1,Appartement,2
75102,75002,32643,68.5,Appartement,4
75104,75004,32644,17.08,Appartement,1
75104,75004,32645,56.8,Appartement,3
75104,75004,32646,32.86,Appartement,2
75108,75008,32647,53.81,Appartement,3
75108,75008,32648,17.10,Appartement,5
75108,75008,32649,163.2,Appartement,5
75108,75008,32650,176.27,Appartement,7
75108,75008,32651,33.4,Appartement,2
75109,75009,32652,41.58,Appartement,2
75109,75009,32653,14.85,Appartement,1
75110,75010,32654,80.2,Appartement,3
75110,75010,32655,68.1,Appartement,3
75110,75010,32656,20.12,Appartement,3
75110,75010,32657,35.09,Appartement,1
75111,75011,32658,37.68,Appartement,2
75111,75011,32659,36.73,Appartement,2
75111,75011,32660,82.5,Appartement,4
75111,75011,32661,51.69,Appartement,2
75111,75011,32662,25.45,Appartement,1
75112,75012,32663,36.7,Appartement,2
75112,75012,32664,47.53,Appartement,2
75116,75016,32665,150.5,Appartement,6
75116,75016,32666,141.05,Appartement,4
75116,75016,32667,105.78,Appartement,3
75116,75016,32668,104.6,Appartement,4
75117,75017,32669,37.68,Appartement,1
75117,75017,32670,181.43,Appartement,6
75117,75017,32671,75.63,Appartement,4
75117,75017,32672,17.24,Appartement,1
75117,75017,32673,57.97,Appartement,3
75117,75017,32674,90.52,Appartement,4
75117,75017,32675,76.48,Appartement,3
75117,75017,32676,20.50,Appartement,2
75118,75018,32677,26.91,Appartement,2
75118,75018,32678,28.07,Appartement,1
75118,75018,32679,53.67,Appartement,2
75118,75018,32680,34.42,Appartement,3
75118,75018,32681,22.31,Appartement,1
75118,75018,32682,14.29,Appartement,0
75118,75018,32683,26.85,Appartement,1
75118,75018,32684,141.67,Appartement,4
75118,75018,32685,41.94,Appartement,2
75118,75018,32686,29.09,Appartement,2
75119,75019,32687,43.35,Appartement,2
75119,75019,32688,55.7,Appartement,3
75119,75019,32689,31.75,Appartement,2
75120,75020,32690,21,Appartement,1
75120,75020,32691,18.70,Appartement,2
75120,75020,32692,13.24,Appartement,1
75120,75020,32693,36.88,Appartement,2
75120,75020,32694,15.22,Appartement,1
75120,75020,32695,23.78,Appartement,1
76141,76110,32696,11.60,Maison,1
76231,76500,32697,47.22,Appartement,2
76540,76000,32698,208,Appartement,2
77037,77590,32699,52.95,Maison,2
77083,77420,32700,62.91,Appartement,3
77258,77185,32701,68.81,Appartement,3
77288,77000,32702,90.44,Appartement,5
77379,77160,32703,48.2,Appartement,2
77407,77310,32704,119.36,Maison,6
77453,77115,32705,92.43,Appartement,4
77468,77200,32706,68.37,Appartement,3
78123,78955,32707,63.12,Appartement,3
78165,78340,32708,63.82,Appartement,2
78172,78700,32709,28.99,Appartement,2
78193,78720,32710,46.2,Appartement,3
